t,event_title,city,target_date,market_id,slug,question,outcomes,prices,volume,neg_risk,fc_gfs_c,fc_ecmwf_c,fc_icon_c
1788200126.4,Highest temperature in Austin on September 1?,Austin,2026-09-01,3994826,highest-temperature-in-austin-on-september-1-2026-92-93f,Will the highest temperature in Austin be between 92-93°F on September 1?,"[""Yes"", ""No""]","[""0.005"", ""0.995""]",488.67746,1,36.3,37.3,37.0
1788200126.4,Highest temperature in Austin on September 1?,Austin,2026-09-01,3994827,highest-temperature-in-austin-on-september-1-2026-94-95f,Will the highest temperature in Austin be between 94-95°F on September 1?,"[""Yes"", ""No""]","[""0.025"", ""0.975""]",511.29,1,36.3,37.3,37.0
1788200126.4,Highest temperature in Austin on September 1?,Austin,2026-09-01,3994828,highest-temperature-in-austin-on-september-1-2026-96-97f,Will the highest temperature in Austin be between 96-97°F on September 1?,"[""Yes"", ""No""]","[""0.22"", ""0.78""]",589.351225,1,36.3,37.3,37.0
1788200126.4,Highest temperature in Austin on September 1?,Austin,2026-09-01,3994829,highest-temperature-in-austin-on-september-1-2026-98-99f,Will the highest temperature in Austin be between 98-99°F on September 1?,"[""Yes"", ""No""]","[""0.51"", ""0.49""]",648.3322149999999,1,36.3,37.3,37.0
1788200126.4,Highest temperature in Austin on September 1?,Austin,2026-09-01,3994830,highest-temperature-in-austin-on-september-1-2026-100-101f,Will the highest temperature in Austin be between 100-101°F on September 1?,"[""Yes"", ""No""]","[""0.205"", ""0.795""]",1709.4710899999998,1,36.3,37.3,37.0
1788200126.4,Highest temperature in Austin on September 1?,Austin,2026-09-01,3994831,highest-temperature-in-austin-on-september-1-2026-102-103f,Will the highest temperature in Austin be between 102-103°F on September 1?,"[""Yes"", ""No""]","[""0.05"", ""0.95""]",411.808005,1,36.3,37.3,37.0
1788200126.4,Highest temperature in Austin on September 1?,Austin,2026-09-01,3994832,highest-temperature-in-austin-on-september-1-2026-104-105f,Will the highest temperature in Austin be between 104-105°F on September 1?,"[""Yes"", ""No""]","[""0.01"", ""0.99""]",287.319751,1,36.3,37.3,37.0
1788200126.4,Highest temperature in Austin on September 1?,Austin,2026-09-01,3994833,highest-temperature-in-austin-on-september-1-2026-106-107f,Will the highest temperature in Austin be between 106-107°F on September 1?,"[""Yes"", ""No""]","[""0.0025"", ""0.9975""]",139.98999999999998,1,36.3,37.3,37.0
1788200126.4,Highest temperature in Austin on September 1?,Austin,2026-09-01,3994834,highest-temperature-in-austin-on-september-1-2026-108forhigher,Will the highest temperature in Austin be 108°F or higher on September 1?,"[""Yes"", ""No""]","[""0.0005"", ""0.9995""]",234.99099999999999,1,36.3,37.3,37.0
1788200126.4,Highest temperature in Houston on September 1?,Houston,2026-09-01,3994835,highest-temperature-in-houston-on-september-1-2026-81forbelow,Will the highest temperature in Houston be 81°F or below on September 1?,"[""Yes"", ""No""]","[""0.0075"", ""0.9925""]",359.75422499999996,1,27.3,32.3,31.5
1788200126.4,Highest temperature in Houston on September 1?,Houston,2026-09-01,3994836,highest-temperature-in-houston-on-september-1-2026-82-83f,Will the highest temperature in Houston be between 82-83°F on September 1?,"[""Yes"", ""No""]","[""0.031"", ""0.969""]",141.72911,1,27.3,32.3,31.5
1788200126.4,Highest temperature in Houston on September 1?,Houston,2026-09-01,3994837,highest-temperature-in-houston-on-september-1-2026-84-85f,Will the highest temperature in Houston be between 84-85°F on September 1?,"[""Yes"", ""No""]","[""0.12"", ""0.88""]",918.4975079999999,1,27.3,32.3,31.5
1788200126.4,Highest temperature in Houston on September 1?,Houston,2026-09-01,3994838,highest-temperature-in-houston-on-september-1-2026-86-87f,Will the highest temperature in Houston be between 86-87°F on September 1?,"[""Yes"", ""No""]","[""0.315"", ""0.685""]",1822.132189,1,27.3,32.3,31.5
1788200126.4,Highest temperature in Houston on September 1?,Houston,2026-09-01,3994839,highest-temperature-in-houston-on-september-1-2026-88-89f,Will the highest temperature in Houston be between 88-89°F on September 1?,"[""Yes"", ""No""]","[""0.335"", ""0.665""]",3390.4424240000008,1,27.3,32.3,31.5
1788200126.4,Highest temperature in Houston on September 1?,Houston,2026-09-01,3994840,highest-temperature-in-houston-on-september-1-2026-90-91f,Will the highest temperature in Houston be between 90-91°F on September 1?,"[""Yes"", ""No""]","[""0.145"", ""0.855""]",1220.587772,1,27.3,32.3,31.5
1788200126.4,Highest temperature in Houston on September 1?,Houston,2026-09-01,3994841,highest-temperature-in-houston-on-september-1-2026-92-93f,Will the highest temperature in Houston be between 92-93°F on September 1?,"[""Yes"", ""No""]","[""0.05"", ""0.95""]",1528.1347240000002,1,27.3,32.3,31.5
1788200126.4,Highest temperature in Houston on September 1?,Houston,2026-09-01,3994842,highest-temperature-in-houston-on-september-1-2026-94-95f,Will the highest temperature in Houston be between 94-95°F on September 1?,"[""Yes"", ""No""]","[""0.0055"", ""0.9945""]",398.911333,1,27.3,32.3,31.5
1788200126.4,Highest temperature in Houston on September 1?,Houston,2026-09-01,3994843,highest-temperature-in-houston-on-september-1-2026-96-97f,Will the highest temperature in Houston be between 96-97°F on September 1?,"[""Yes"", ""No""]","[""0.005"", ""0.995""]",355.377,1,27.3,32.3,31.5
1788200126.4,Highest temperature in Houston on September 1?,Houston,2026-09-01,3994844,highest-temperature-in-houston-on-september-1-2026-98-99f,Will the highest temperature in Houston be between 98-99°F on September 1?,"[""Yes"", ""No""]","[""0.0015"", ""0.9985""]",301.452,1,27.3,32.3,31.5
1788200126.4,Highest temperature in Houston on September 1?,Houston,2026-09-01,3994845,highest-temperature-in-houston-on-september-1-2026-100forhigher,Will the highest temperature in Houston be 100°F or higher on September 1?,"[""Yes"", ""No""]","[""0.0005"", ""0.9995""]",238.995,1,27.3,32.3,31.5
1788200126.4,Highest temperature in Seattle on September 1?,Seattle,2026-09-01,3999718,highest-temperature-in-seattle-on-september-1-2026-63forbelow,Will the highest temperature in Seattle be 63°F or below on September 1?,"[""Yes"", ""No""]","[""0.0005"", ""0.9995""]",172.982,1,20.6,22.7,20.3
1788200126.4,Highest temperature in Seattle on September 1?,Seattle,2026-09-01,3999719,highest-temperature-in-seattle-on-september-1-2026-64-65f,Will the highest temperature in Seattle be between 64-65°F on September 1?,"[""Yes"", ""No""]","[""0.0005"", ""0.9995""]",232.980765,1,20.6,22.7,20.3
1788200126.4,Highest temperature in Seattle on September 1?,Seattle,2026-09-01,3999720,highest-temperature-in-seattle-on-september-1-2026-66-67f,Will the highest temperature in Seattle be between 66-67°F on September 1?,"[""Yes"", ""No""]","[""0.02"", ""0.98""]",92,1,20.6,22.7,20.3
1788200126.4,Highest temperature in Seattle on September 1?,Seattle,2026-09-01,3999721,highest-temperature-in-seattle-on-september-1-2026-68-69f,Will the highest temperature in Seattle be between 68-69°F on September 1?,"[""Yes"", ""No""]","[""0.095"", ""0.905""]",586.278114,1,20.6,22.7,20.3
1788200126.4,Highest temperature in Seattle on September 1?,Seattle,2026-09-01,3999722,highest-temperature-in-seattle-on-september-1-2026-70-71f,Will the highest temperature in Seattle be between 70-71°F on September 1?,"[""Yes"", ""No""]","[""0.4"", ""0.6""]",1545.117831,1,20.6,22.7,20.3
1788200126.4,Highest temperature in Seattle on September 1?,Seattle,2026-09-01,3999723,highest-temperature-in-seattle-on-september-1-2026-72-73f,Will the highest temperature in Seattle be between 72-73°F on September 1?,"[""Yes"", ""No""]","[""0.325"", ""0.675""]",1756.4932019999999,1,20.6,22.7,20.3
1788200126.4,Highest temperature in Seattle on September 1?,Seattle,2026-09-01,3999724,highest-temperature-in-seattle-on-september-1-2026-74-75f,Will the highest temperature in Seattle be between 74-75°F on September 1?,"[""Yes"", ""No""]","[""0.13"", ""0.87""]",184.624558,1,20.6,22.7,20.3
1788200126.4,Highest temperature in Seattle on September 1?,Seattle,2026-09-01,3999725,highest-temperature-in-seattle-on-september-1-2026-76-77f,Will the highest temperature in Seattle be between 76-77°F on September 1?,"[""Yes"", ""No""]","[""0.035"", ""0.965""]",275.7994,1,20.6,22.7,20.3
1788200126.4,Highest temperature in Seattle on September 1?,Seattle,2026-09-01,3999726,highest-temperature-in-seattle-on-september-1-2026-78-79f,Will the highest temperature in Seattle be between 78-79°F on September 1?,"[""Yes"", ""No""]","[""0.015"", ""0.985""]",491.74,1,20.6,22.7,20.3
1788200126.4,Highest temperature in Seattle on September 1?,Seattle,2026-09-01,3999727,highest-temperature-in-seattle-on-september-1-2026-80-81f,Will the highest temperature in Seattle be between 80-81°F on September 1?,"[""Yes"", ""No""]","[""0.0025"", ""0.9975""]",272.267,1,20.6,22.7,20.3
1788200126.4,Highest temperature in Seattle on September 1?,Seattle,2026-09-01,3999728,highest-temperature-in-seattle-on-september-1-2026-82forhigher,Will the highest temperature in Seattle be 82°F or higher on September 1?,"[""Yes"", ""No""]","[""0.0005"", ""0.9995""]",259.144665,1,20.6,22.7,20.3
1788200126.4,Highest temperature in Los Angeles on September 1?,Los Angeles,2026-09-01,3999729,highest-temperature-in-los-angeles-on-september-1-2026-65forbelow,Will the highest temperature in Los Angeles be 65°F or below on September 1?,"[""Yes"", ""No""]","[""0.0005"", ""0.9995""]",135.27100000000002,1,27.5,28.0,27.1
1788200126.4,Highest temperature in Los Angeles on September 1?,Los Angeles,2026-09-01,3999730,highest-temperature-in-los-angeles-on-september-1-2026-66-67f,Will the highest temperature in Los Angeles be between 66-67°F on September 1?,"[""Yes"", ""No""]","[""0.0005"", ""0.9995""]",141.247,1,27.5,28.0,27.1
1788200126.4,Highest temperature in Los Angeles on September 1?,Los Angeles,2026-09-01,3999731,highest-temperature-in-los-angeles-on-september-1-2026-68-69f,Will the highest temperature in Los Angeles be between 68-69°F on September 1?,"[""Yes"", ""No""]","[""0.0025"", ""0.9975""]",721.675,1,27.5,28.0,27.1
1788200126.4,Highest temperature in Los Angeles on September 1?,Los Angeles,2026-09-01,3999732,highest-temperature-in-los-angeles-on-september-1-2026-70-71f,Will the highest temperature in Los Angeles be between 70-71°F on September 1?,"[""Yes"", ""No""]","[""0.0075"", ""0.9925""]",434.90827700000006,1,27.5,28.0,27.1
1788200126.4,Highest temperature in Los Angeles on September 1?,Los Angeles,2026-09-01,3999733,highest-temperature-in-los-angeles-on-september-1-2026-72-73f,Will the highest temperature in Los Angeles be between 72-73°F on September 1?,"[""Yes"", ""No""]","[""0.035"", ""0.965""]",464.530815,1,27.5,28.0,27.1
1788200126.4,Highest temperature in Los Angeles on September 1?,Los Angeles,2026-09-01,3999734,highest-temperature-in-los-angeles-on-september-1-2026-74-75f,Will the highest temperature in Los Angeles be between 74-75°F on September 1?,"[""Yes"", ""No""]","[""0.23"", ""0.77""]",1338.4826100000002,1,27.5,28.0,27.1
1788200126.4,Highest temperature in Los Angeles on September 1?,Los Angeles,2026-09-01,3999735,highest-temperature-in-los-angeles-on-september-1-2026-76-77f,Will the highest temperature in Los Angeles be between 76-77°F on September 1?,"[""Yes"", ""No""]","[""0.525"", ""0.475""]",1900.2737699999998,1,27.5,28.0,27.1
1788200126.4,Highest temperature in Los Angeles on September 1?,Los Angeles,2026-09-01,3999736,highest-temperature-in-los-angeles-on-september-1-2026-78-79f,Will the highest temperature in Los Angeles be between 78-79°F on September 1?,"[""Yes"", ""No""]","[""0.165"", ""0.835""]",1104.243986,1,27.5,28.0,27.1
1788200126.4,Highest temperature in Los Angeles on September 1?,Los Angeles,2026-09-01,3999737,highest-temperature-in-los-angeles-on-september-1-2026-80-81f,Will the highest temperature in Los Angeles be between 80-81°F on September 1?,"[""Yes"", ""No""]","[""0.035"", ""0.965""]",683.9488390000001,1,27.5,28.0,27.1
1788200126.4,Highest temperature in Los Angeles on September 1?,Los Angeles,2026-09-01,3999738,highest-temperature-in-los-angeles-on-september-1-2026-82-83f,Will the highest temperature in Los Angeles be between 82-83°F on September 1?,"[""Yes"", ""No""]","[""0.015"", ""0.985""]",234.2935,1,27.5,28.0,27.1
1788200126.4,Highest temperature in Los Angeles on September 1?,Los Angeles,2026-09-01,3999739,highest-temperature-in-los-angeles-on-september-1-2026-84forhigher,Will the highest temperature in Los Angeles be 84°F or higher on September 1?,"[""Yes"", ""No""]","[""0.0055"", ""0.9945""]",413.471,1,27.5,28.0,27.1
1788200126.4,Highest temperature in San Francisco on September 1?,San Francisco,2026-09-01,3999740,highest-temperature-in-san-francisco-on-september-1-2026-59forbelow,Will the highest temperature in San Francisco be 59°F or below on September 1?,"[""Yes"", ""No""]","[""0.0005"", ""0.9995""]",169.50199999999998,1,18.8,18.8,18.9
1788200126.4,Highest temperature in San Francisco on September 1?,San Francisco,2026-09-01,3999741,highest-temperature-in-san-francisco-on-september-1-2026-60-61f,Will the highest temperature in San Francisco be between 60-61°F on September 1?,"[""Yes"", ""No""]","[""0.0075"", ""0.9925""]",383.02509999999995,1,18.8,18.8,18.9
1788200126.4,Highest temperature in San Francisco on September 1?,San Francisco,2026-09-01,3999742,highest-temperature-in-san-francisco-on-september-1-2026-62-63f,Will the highest temperature in San Francisco be between 62-63°F on September 1?,"[""Yes"", ""No""]","[""0.0015"", ""0.9985""]",264.3221,1,18.8,18.8,18.9
1788200126.4,Highest temperature in San Francisco on September 1?,San Francisco,2026-09-01,3999743,highest-temperature-in-san-francisco-on-september-1-2026-64-65f,Will the highest temperature in San Francisco be between 64-65°F on September 1?,"[""Yes"", ""No""]","[""0.025"", ""0.975""]",529.661176,1,18.8,18.8,18.9
1788200126.4,Highest temperature in San Francisco on September 1?,San Francisco,2026-09-01,3999744,highest-temperature-in-san-francisco-on-september-1-2026-66-67f,Will the highest temperature in San Francisco be between 66-67°F on September 1?,"[""Yes"", ""No""]","[""0.105"", ""0.895""]",569.748669,1,18.8,18.8,18.9
1788200126.4,Highest temperature in San Francisco on September 1?,San Francisco,2026-09-01,3999745,highest-temperature-in-san-francisco-on-september-1-2026-68-69f,Will the highest temperature in San Francisco be between 68-69°F on September 1?,"[""Yes"", ""No""]","[""0.46"", ""0.54""]",1217.938822,1,18.8,18.8,18.9
1788200126.4,Highest temperature in San Francisco on September 1?,San Francisco,2026-09-01,3999746,highest-temperature-in-san-francisco-on-september-1-2026-70-71f,Will the highest temperature in San Francisco be between 70-71°F on September 1?,"[""Yes"", ""No""]","[""0.285"", ""0.715""]",966.1991500000001,1,18.8,18.8,18.9
1788200126.4,Highest temperature in San Francisco on September 1?,San Francisco,2026-09-01,3999747,highest-temperature-in-san-francisco-on-september-1-2026-72-73f,Will the highest temperature in San Francisco be between 72-73°F on September 1?,"[""Yes"", ""No""]","[""0.06"", ""0.94""]",943.4671229999999,1,18.8,18.8,18.9
1788200126.4,Highest temperature in San Francisco on September 1?,San Francisco,2026-09-01,3999748,highest-temperature-in-san-francisco-on-september-1-2026-74-75f,Will the highest temperature in San Francisco be between 74-75°F on September 1?,"[""Yes"", ""No""]","[""0.0145"", ""0.9855""]",1144.876476,1,18.8,18.8,18.9
1788200126.4,Highest temperature in San Francisco on September 1?,San Francisco,2026-09-01,3999749,highest-temperature-in-san-francisco-on-september-1-2026-76-77f,Will the highest temperature in San Francisco be between 76-77°F on September 1?,"[""Yes"", ""No""]","[""0.0055"", ""0.9945""]",330.99,1,18.8,18.8,18.9
1788200126.4,Highest temperature in San Francisco on September 1?,San Francisco,2026-09-01,3999750,highest-temperature-in-san-francisco-on-september-1-2026-78forhigher,Will the highest temperature in San Francisco be 78°F or higher on September 1?,"[""Yes"", ""No""]","[""0.002"", ""0.998""]",199.32966499999998,1,18.8,18.8,18.9
1788200126.4,Highest temperature in Sao Paulo on September 1?,Sao Paulo,2026-09-01,4001275,highest-temperature-in-sao-paulo-on-september-1-2026-20corbelow,Will the highest temperature in Sao Paulo be 20°C or below on September 1?,"[""Yes"", ""No""]","[""0.089"", ""0.911""]",713.6991619999999,1,25.1,21.7,24.7
1788200126.4,Highest temperature in Sao Paulo on September 1?,Sao Paulo,2026-09-01,4001276,highest-temperature-in-sao-paulo-on-september-1-2026-21c,Will the highest temperature in Sao Paulo be 21°C on September 1?,"[""Yes"", ""No""]","[""0.085"", ""0.915""]",394.761608,1,25.1,21.7,24.7
1788200126.4,Highest temperature in Sao Paulo on September 1?,Sao Paulo,2026-09-01,4001277,highest-temperature-in-sao-paulo-on-september-1-2026-22c,Will the highest temperature in Sao Paulo be 22°C on September 1?,"[""Yes"", ""No""]","[""0.205"", ""0.795""]",623.8049209999999,1,25.1,21.7,24.7
1788200126.4,Highest temperature in Sao Paulo on September 1?,Sao Paulo,2026-09-01,4001278,highest-temperature-in-sao-paulo-on-september-1-2026-23c,Will the highest temperature in Sao Paulo be 23°C on September 1?,"[""Yes"", ""No""]","[""0.255"", ""0.745""]",978.2408249999997,1,25.1,21.7,24.7
1788200126.4,Highest temperature in Sao Paulo on September 1?,Sao Paulo,2026-09-01,4001279,highest-temperature-in-sao-paulo-on-september-1-2026-24c,Will the highest temperature in Sao Paulo be 24°C on September 1?,"[""Yes"", ""No""]","[""0.225"", ""0.775""]",1267.4485410000002,1,25.1,21.7,24.7
1788200126.4,Highest temperature in Sao Paulo on September 1?,Sao Paulo,2026-09-01,4001280,highest-temperature-in-sao-paulo-on-september-1-2026-25c,Will the highest temperature in Sao Paulo be 25°C on September 1?,"[""Yes"", ""No""]","[""0.115"", ""0.885""]",994.734719,1,25.1,21.7,24.7
1788200126.4,Highest temperature in Sao Paulo on September 1?,Sao Paulo,2026-09-01,4001281,highest-temperature-in-sao-paulo-on-september-1-2026-26c,Will the highest temperature in Sao Paulo be 26°C on September 1?,"[""Yes"", ""No""]","[""0.025"", ""0.975""]",874.2229159999999,1,25.1,21.7,24.7
1788200126.4,Highest temperature in Sao Paulo on September 1?,Sao Paulo,2026-09-01,4001282,highest-temperature-in-sao-paulo-on-september-1-2026-27c,Will the highest temperature in Sao Paulo be 27°C on September 1?,"[""Yes"", ""No""]","[""0.0145"", ""0.9855""]",629.8040510000001,1,25.1,21.7,24.7
1788200126.4,Highest temperature in Sao Paulo on September 1?,Sao Paulo,2026-09-01,4001283,highest-temperature-in-sao-paulo-on-september-1-2026-28c,Will the highest temperature in Sao Paulo be 28°C on September 1?,"[""Yes"", ""No""]","[""0.0005"", ""0.9995""]",658.4766429999999,1,25.1,21.7,24.7
1788200126.4,Highest temperature in Sao Paulo on September 1?,Sao Paulo,2026-09-01,4001284,highest-temperature-in-sao-paulo-on-september-1-2026-29c,Will the highest temperature in Sao Paulo be 29°C on September 1?,"[""Yes"", ""No""]","[""0.0005"", ""0.9995""]",1288.979,1,25.1,21.7,24.7
1788200126.4,Highest temperature in Sao Paulo on September 1?,Sao Paulo,2026-09-01,4001285,highest-temperature-in-sao-paulo-on-september-1-2026-30corhigher,Will the highest temperature in Sao Paulo be 30°C or higher on September 1?,"[""Yes"", ""No""]","[""0.0005"", ""0.9995""]",1208.993,1,25.1,21.7,24.7
1788200126.4,Highest temperature in Buenos Aires on September 1?,Buenos Aires,2026-09-01,4001286,highest-temperature-in-buenos-aires-on-september-1-2026-15corbelow,Will the highest temperature in Buenos Aires be 15°C or below on September 1?,"[""Yes"", ""No""]","[""0.0005"", ""0.9995""]",198.928,1,17.1,17.0,18.7
1788200126.4,Highest temperature in Buenos Aires on September 1?,Buenos Aires,2026-09-01,4001287,highest-temperature-in-buenos-aires-on-september-1-2026-16c,Will the highest temperature in Buenos Aires be 16°C on September 1?,"[""Yes"", ""No""]","[""0.004"", ""0.996""]",147.394,1,17.1,17.0,18.7
1788200126.4,Highest temperature in Buenos Aires on September 1?,Buenos Aires,2026-09-01,4001288,highest-temperature-in-buenos-aires-on-september-1-2026-17c,Will the highest temperature in Buenos Aires be 17°C on September 1?,"[""Yes"", ""No""]","[""0.0145"", ""0.9855""]",146.96415000000002,1,17.1,17.0,18.7
1788200126.4,Highest temperature in Buenos Aires on September 1?,Buenos Aires,2026-09-01,4001289,highest-temperature-in-buenos-aires-on-september-1-2026-18c,Will the highest temperature in Buenos Aires be 18°C on September 1?,"[""Yes"", ""No""]","[""0.04"", ""0.96""]",426.11422600000003,1,17.1,17.0,18.7
1788200126.4,Highest temperature in Buenos Aires on September 1?,Buenos Aires,2026-09-01,4001290,highest-temperature-in-buenos-aires-on-september-1-2026-19c,Will the highest temperature in Buenos Aires be 19°C on September 1?,"[""Yes"", ""No""]","[""0.155"", ""0.845""]",752.658917,1,17.1,17.0,18.7
1788200126.4,Highest temperature in Buenos Aires on September 1?,Buenos Aires,2026-09-01,4001291,highest-temperature-in-buenos-aires-on-september-1-2026-20c,Will the highest temperature in Buenos Aires be 20°C on September 1?,"[""Yes"", ""No""]","[""0.415"", ""0.585""]",2157.564092,1,17.1,17.0,18.7
1788200126.4,Highest temperature in Buenos Aires on September 1?,Buenos Aires,2026-09-01,4001292,highest-temperature-in-buenos-aires-on-september-1-2026-21c,Will the highest temperature in Buenos Aires be 21°C on September 1?,"[""Yes"", ""No""]","[""0.345"", ""0.655""]",874.927751,1,17.1,17.0,18.7
1788200126.4,Highest temperature in Buenos Aires on September 1?,Buenos Aires,2026-09-01,4001293,highest-temperature-in-buenos-aires-on-september-1-2026-22c,Will the highest temperature in Buenos Aires be 22°C on September 1?,"[""Yes"", ""No""]","[""0.045"", ""0.955""]",398.748027,1,17.1,17.0,18.7
1788200126.4,Highest temperature in Buenos Aires on September 1?,Buenos Aires,2026-09-01,4001294,highest-temperature-in-buenos-aires-on-september-1-2026-23c,Will the highest temperature in Buenos Aires be 23°C on September 1?,"[""Yes"", ""No""]","[""0.015"", ""0.985""]",109.52,1,17.1,17.0,18.7
1788200126.4,Highest temperature in Buenos Aires on September 1?,Buenos Aires,2026-09-01,4001295,highest-temperature-in-buenos-aires-on-september-1-2026-24c,Will the highest temperature in Buenos Aires be 24°C on September 1?,"[""Yes"", ""No""]","[""0.0025"", ""0.9975""]",119.94,1,17.1,17.0,18.7
1788200126.4,Highest temperature in Buenos Aires on September 1?,Buenos Aires,2026-09-01,4001296,highest-temperature-in-buenos-aires-on-september-1-2026-25corhigher,Will the highest temperature in Buenos Aires be 25°C or higher on September 1?,"[""Yes"", ""No""]","[""0.0005"", ""0.9995""]",398.983,1,17.1,17.0,18.7
1788200126.4,Highest temperature in Toronto on September 1?,Toronto,2026-09-01,4001297,highest-temperature-in-toronto-on-september-1-2026-22corbelow,Will the highest temperature in Toronto be 22°C or below on September 1?,"[""Yes"", ""No""]","[""0.0005"", ""0.9995""]",348.971,1,25.0,29.0,29.8
1788200126.4,Highest temperature in Toronto on September 1?,Toronto,2026-09-01,4001298,highest-temperature-in-toronto-on-september-1-2026-23c,Will the highest temperature in Toronto be 23°C on September 1?,"[""Yes"", ""No""]","[""0.0005"", ""0.9995""]",566.7398000000001,1,25.0,29.0,29.8
1788200126.4,Highest temperature in Toronto on September 1?,Toronto,2026-09-01,4001299,highest-temperature-in-toronto-on-september-1-2026-24c,Will the highest temperature in Toronto be 24°C on September 1?,"[""Yes"", ""No""]","[""0.005"", ""0.995""]",189.067,1,25.0,29.0,29.8
1788200126.4,Highest temperature in Toronto on September 1?,Toronto,2026-09-01,4001300,highest-temperature-in-toronto-on-september-1-2026-25c,Will the highest temperature in Toronto be 25°C on September 1?,"[""Yes"", ""No""]","[""0.0055"", ""0.9945""]",145.51015,1,25.0,29.0,29.8
1788200126.4,Highest temperature in Toronto on September 1?,Toronto,2026-09-01,4001301,highest-temperature-in-toronto-on-september-1-2026-26c,Will the highest temperature in Toronto be 26°C on September 1?,"[""Yes"", ""No""]","[""0.03"", ""0.97""]",319.140955,1,25.0,29.0,29.8
1788200126.4,Highest temperature in Toronto on September 1?,Toronto,2026-09-01,4001302,highest-temperature-in-toronto-on-september-1-2026-27c,Will the highest temperature in Toronto be 27°C on September 1?,"[""Yes"", ""No""]","[""0.09"", ""0.91""]",1088.1865850000002,1,25.0,29.0,29.8
1788200126.4,Highest temperature in Toronto on September 1?,Toronto,2026-09-01,4001303,highest-temperature-in-toronto-on-september-1-2026-28c,Will the highest temperature in Toronto be 28°C on September 1?,"[""Yes"", ""No""]","[""0.22"", ""0.78""]",739.2210850000001,1,25.0,29.0,29.8
1788200126.4,Highest temperature in Toronto on September 1?,Toronto,2026-09-01,4001304,highest-temperature-in-toronto-on-september-1-2026-29c,Will the highest temperature in Toronto be 29°C on September 1?,"[""Yes"", ""No""]","[""0.285"", ""0.715""]",842.313105,1,25.0,29.0,29.8
1788200126.4,Highest temperature in Toronto on September 1?,Toronto,2026-09-01,4001305,highest-temperature-in-toronto-on-september-1-2026-30c,Will the highest temperature in Toronto be 30°C on September 1?,"[""Yes"", ""No""]","[""0.295"", ""0.705""]",1652.1897830000003,1,25.0,29.0,29.8
1788200126.4,Highest temperature in Toronto on September 1?,Toronto,2026-09-01,4001306,highest-temperature-in-toronto-on-september-1-2026-31c,Will the highest temperature in Toronto be 31°C on September 1?,"[""Yes"", ""No""]","[""0.08"", ""0.92""]",443.7573940000001,1,25.0,29.0,29.8
1788200126.4,Highest temperature in Toronto on September 1?,Toronto,2026-09-01,4001307,highest-temperature-in-toronto-on-september-1-2026-32corhigher,Will the highest temperature in Toronto be 32°C or higher on September 1?,"[""Yes"", ""No""]","[""0.045"", ""0.955""]",255.90185300000002,1,25.0,29.0,29.8
1788200126.4,Highest temperature in Mexico City on September 1?,Mexico City,2026-09-01,4001308,highest-temperature-in-mexico-city-on-september-1-2026-16corbelow,Will the highest temperature in Mexico City be 16°C or below on September 1?,"[""Yes"", ""No""]","[""0.0005"", ""0.9995""]",568.995,1,24.8,22.9,24.7
1788200126.4,Highest temperature in Mexico City on September 1?,Mexico City,2026-09-01,4001309,highest-temperature-in-mexico-city-on-september-1-2026-17c,Will the highest temperature in Mexico City be 17°C on September 1?,"[""Yes"", ""No""]","[""0.0005"", ""0.9995""]",348.99100000000004,1,24.8,22.9,24.7
1788200126.4,Highest temperature in Mexico City on September 1?,Mexico City,2026-09-01,4001310,highest-temperature-in-mexico-city-on-september-1-2026-18c,Will the highest temperature in Mexico City be 18°C on September 1?,"[""Yes"", ""No""]","[""0.0005"", ""0.9995""]",153.997,1,24.8,22.9,24.7
1788200126.4,Highest temperature in Mexico City on September 1?,Mexico City,2026-09-01,4001311,highest-temperature-in-mexico-city-on-september-1-2026-19c,Will the highest temperature in Mexico City be 19°C on September 1?,"[""Yes"", ""No""]","[""0.0025"", ""0.9975""]",180.56380000000001,1,24.8,22.9,24.7
1788200126.4,Highest temperature in Mexico City on September 1?,Mexico City,2026-09-01,4001312,highest-temperature-in-mexico-city-on-september-1-2026-20c,Will the highest temperature in Mexico City be 20°C on September 1?,"[""Yes"", ""No""]","[""0.008"", ""0.992""]",153.0774,1,24.8,22.9,24.7
1788200126.4,Highest temperature in Mexico City on September 1?,Mexico City,2026-09-01,4001313,highest-temperature-in-mexico-city-on-september-1-2026-21c,Will the highest temperature in Mexico City be 21°C on September 1?,"[""Yes"", ""No""]","[""0.025"", ""0.975""]",108.54065,1,24.8,22.9,24.7
1788200126.4,Highest temperature in Mexico City on September 1?,Mexico City,2026-09-01,4001314,highest-temperature-in-mexico-city-on-september-1-2026-22c,Will the highest temperature in Mexico City be 22°C on September 1?,"[""Yes"", ""No""]","[""0.065"", ""0.935""]",277.466833,1,24.8,22.9,24.7
1788200126.4,Highest temperature in Mexico City on September 1?,Mexico City,2026-09-01,4001315,highest-temperature-in-mexico-city-on-september-1-2026-23c,Will the highest temperature in Mexico City be 23°C on September 1?,"[""Yes"", ""No""]","[""0.185"", ""0.815""]",358.58050299999996,1,24.8,22.9,24.7
1788200126.4,Highest temperature in Mexico City on September 1?,Mexico City,2026-09-01,4001316,highest-temperature-in-mexico-city-on-september-1-2026-24c,Will the highest temperature in Mexico City be 24°C on September 1?,"[""Yes"", ""No""]","[""0.435"", ""0.565""]",1149.721045,1,24.8,22.9,24.7
